,name,hometown,high school?,sport,college
356,Nathaniel Kucera,"Elburn, Ill.",Kaneland,mens track,stanford
357,Frank Kurtz,"Science, technology and society","Brentwood, Calif.",mens track,stanford
358,Connor Lane,"Raleigh, N.C.",Cardinal Gibbons,mens track,stanford
359,Will Lauer,"Sioux Falls, S.D.",Lincoln,mens track,stanford
360,Sean McGorty,"Fairfax, Va.",Chantilly,mens track,stanford
361,Brandon McGorty,"Fairfax, Va.",Chantilly,mens track,stanford
362,Gabriel Navarro,"El Paso, Texas",Franklin,mens track,stanford
363,Tristen Newman,"The Woodlands, Texas",College Park,mens track,stanford
364,Fisayo Omilana,"Palm Desert, Calif.",Xavier Prep,mens track,stanford
365,Alex Ostberg,"Darien, Conn.",Darien,mens track,stanford
366,Michael  Painter,"Norwich, England",Sprowston Community,mens track,stanford
367,Alek Parsons,"Ogden, Utah",Ogden,mens track,stanford
368,Patrick Perrier,"O'Fallon, Ill.",O'Fallon,mens track,stanford
369,DJ Principe,"Johnston, R.I.",La Salle Academy,mens track,stanford
370,Thomas Ratcliffe,"Concord, Mass.",Concord-Carlisle Regional,mens track,stanford
371,Trevor Rex,"Highlands Ranch, Colo.",Highlands Ranch,mens track,stanford
372,Hari Sathyamurthy,"Indianapolis, Ind.",Brownsburg,mens track,stanford
373,Brian Smith,"Amstelveen, Netherlands",International School of Amsterdam,mens track,stanford
374,Louis Stenmark,"Mosman, New South Wales, Australia","St. Ignatius' College, Riverview",mens track,stanford
375,Jaak Uudmae,"Tallinn, Estonia",Tallinn Secondary Science School,mens track,stanford
376,Michael Vernau,"Davis, Calif.",Davis Senior,mens track,stanford
377,Isaac Westlund,"Snohomish, Wash.",Archbishop Murphy,mens track,stanford
378,Sam Wharton,"Tipp City, Ohio",Tippecanoe,mens track,stanford
379,Christian White,"Charlotte, N.C.",Charlotte Latin,mens track,stanford
380,Harrison Williams,"Memphis, Tenn.",Memphis University School,mens track,stanford
381,Valarie Allman,"Longmont, Colo.",Silver Creek,womens track,stanford
382,Christina Aragon,"Billings, Mont.",Billings Senior,womens track,stanford
383,Olivia Baker,"South Orange, N.J.",Columbia,womens track,stanford
384,Maddy Berkson,"Providence, R.I.",Classical,womens track,stanford
385,Ashlan Best,"Guelph, Ontario, Canada",Centennial Collegiate Institute,womens track,stanford
386,Elise Cranny,"Niwot, Colo.",Niwot,womens track,stanford
387,Michaela Crunkleton Wilson,"Tucson, Ariz.",Salpointe Catholic,womens track,stanford
388,Hannah DeBalsi,"Westport, Conn.",Staples,womens track,stanford
389,Ella Donaghu,"Portland, Ore.",Grant,womens track,stanford
390,Vanessa Fraser,"Scotts Valley, Calif.",Scotts Valley,womens track,stanford
391,Daryth Gayles,"Merritt Island, Fla.",Holy Trinity Episcopal Academy,womens track,stanford
392,Gaby Gayles,"Merritt Island, Fla.",Holy Trinity Episcopal Academy,womens track,stanford
393,Giana Gayles,"Merritt Island, Fla.",Holy Trinity Episcopal Academy,womens track,stanford
394,Lena Giger,"Highland, Ill.",Highland,womens track,stanford
395,Jenna Gray,"Shawnee, Kan.",St. James Academy,womens track,stanford
396,Julia Heymach,"Houston, Texas",Lamar,womens track,stanford
397,Taylore Jaques,"San Jose, Calif.",Presentation,womens track,stanford
398,Marisa Kwiatkowski,"Sunnyvale, Calif.",Wilcox,womens track,stanford
399,Hannah Labrie-Smith,"Encinitas, Calif.",Cathedral Catholic,womens track,stanford
400,Jessica Lawson,"Addison, N.Y.",Corning-Painted Post,womens track,stanford
401,Amber Lewis,"Roswell, Ga.",Roswell,womens track,stanford
402,Mackenzie Little,"Roseville, NSW, Australia",Pymble Ladies College,womens track,stanford
403,Hannah Long,"Pacific, Mo.",Eureka,womens track,stanford
404,Erika Malaspina,"Santa Cruz, Calif.",Pacific Collegiate School,womens track,stanford
405,Julia Maxwell,"Science, technology and society","Ross, Calif.",womens track,stanford
406,Brittany McGee,"Brandon, Fla.",Admiral Farragut,womens track,stanford
407,Abbie McNulty,"Cumberland, R.I.",Bishop Feehan,womens track,stanford
408,Jackie McNulty,"Frederick, Md.",Oakdale,womens track,stanford
409,Kaitlyn Merritt,"Trabuco Canyon, Calif.",Santa Margarita Catholic,womens track,stanford
410,Virginia Miller,"Vashon, Wash.",Annie Wright School,womens track,stanford
411,Missy Mongiovi,"Santee, Calif.",West Hills,womens track,stanford
412,Fiona O'Keeffe,"Davis, Calif.",Davis Senior,womens track,stanford
413,Jordan Oakes,"Seattle, Wash.",Holy Names Academy,womens track,stanford
414,Catherine Pagano,"Allendale, N.J.",Northern Highlands,womens track,stanford
415,Valerie Przekop,"Jamison, Pa.",Central Bucks South,womens track,stanford
416,Rachel Reichenbach,"Pleasanton, Calif.",Foothill,womens track,stanford
417,Kaitlin Ryan,"Tuckahoe, N.Y.",Bronxville,womens track,stanford
418,Jaimi Salone,"Minneapolis, Minn.",Blake School,womens track,stanford
419,Samantha Seaton,"Simi Valley, Calif.",Westlake,womens track,stanford
420,Aria Small,"Bridgetown, Barbados",Northfield Mt. Hermon (Mass.) School,womens track,stanford
421,Courtney  Smith,"West Chester, Pa.",Unionville,womens track,stanford
422,Claire Smith,"Ottawa, Ontario, Canada",Glebe Collegiate Institute,womens track,stanford
423,Nicole Summersett,"Austin, Texas",Westlake,womens track,stanford
424,Sarah Walker,"Lower Gynedd Township, Pa.",Germantown Friends School,womens track,stanford
425,Carolyn Wilson,"Thousand Oaks, Calif.",Oaks Christian School,womens track,stanford
426,Steven Abbate,"Tracy, Calif.",Central Catholic,wrestling,stanford
427,Jake Barry,"New York, N.Y.",Poly Prep,wrestling,stanford
428,Nainoa Calvo,"Maite, Guam",Father Duenas Memorial,wrestling,stanford
429,Brandon Dallavia,"Youngstown, N.Y.",Blair Academy (NJ),wrestling,stanford
430,Walker Dempsey,"Science, Technology & Society","Greenwich, Conn.",wrestling,stanford
431,Judah Duhm,"Lookout Mountain, Ga.",McCallie,wrestling,stanford
432,Austin Flores,"Clovis, Calif.",Clovis North,wrestling,stanford
433,Paul Fox,"Science, Technology & Society","Gilroy, Calif.",wrestling,stanford
434,Jared Hill,"Clovis, Calif.",Clovis,wrestling,stanford
435,Brandon Kier,"Alpine, Calif.",Poway,wrestling,stanford
436,Anthony Le,"Laguna Niguel, Calif.",Laguna Hills,wrestling,stanford
437,Haydn Maley,"Roseburg, Ore.",Roseburg,wrestling,stanford
438,Dominick Mandarino,"Paramus, N.J.",Don Bosco Prep,wrestling,stanford
439,Matt Mills,"Forest Hills, Mich.",Forest Hills Central,wrestling,stanford
440,Mason Pengilly,"Porterville, Calif.",Porterville,wrestling,stanford
441,Jack Ramalia,"Granite Bay, Calif.",Granite Bay,wrestling,stanford
442,Trevor Rasmussen,"Prineville, Ore.",Crook County,wrestling,stanford
443,Brian Rossi,"Homer Glen, Ill.",Lockport Township,wrestling,stanford
444,David Showunmi,"Langhorne, Pa.",Blair Academy (NJ),wrestling,stanford
445,Gabriel Townsell,"Oak Park, Ill.",Oak Park and River Forest,wrestling,stanford
446,Nathan Traxler,"St. Charles, Ill.",Marmion Academy,wrestling,stanford
447,Requir van der Merwe,"Mountain Lakes, N.J.",Blair Academy (NJ),wrestling,stanford
448,Ethan Woods,"Manchester, Mich.",Manchester High School,wrestling,stanford
449,Dalton Young,"Nine Mile Falls, Wash.",Lakeside,wrestling,stanford
450,Kelsey Bing,"Houston, Texas",St. John's School,womens field hockey,stanford
451,Maddy Belin,"Encinitas, Calif.",La Costa Canyon,womens field hockey,stanford
452,Millie Stefanowicz,"Lansdale, Pa.",Mount Saint Joseph Academy,womens field hockey,stanford
453,Emma Christus,"Bernardsville, N.J.",Bernards High School,womens field hockey,stanford
454,Sarah Helgeson,"Lancaster, Pa.",Hempfield,womens field hockey,stanford
455,Frances Carstens,"Somerset West, Cape Town, South Africa",Somerset College Senior School,womens field hockey,stanford
456,Jordan Barry,"Chapel Hill, N.C.",Durham Academy,womens field hockey,stanford
457,Kennedy Schumacher,"Greenwood Village, Colo.",Kent Denver School,womens field hockey,stanford
458,Katie Keyser,"Science, Technology and Society","Garnet Valley, Pa.",womens field hockey,stanford
459,Corinne Zanolli,"Newtown Square, Pa.",The Episcopal Academy,womens field hockey,stanford
460,Kaylie  Mings,"Houston, Texas",The Kinkaid School,womens field hockey,stanford
461,Kristina Bassi,"Science, Technology & Society","Mountain View, Calif.",womens field hockey,stanford
462,Sarah Johnson,"Oxford, Pa.",Oxford Area,womens field hockey,stanford
463,Julia DiTosto,"Princeton, N.J.",Princeton High School,womens field hockey,stanford
464,Maddy Connell,"West Vancouver, BC",Collingwood School,womens field hockey,stanford
465,Emma Alderton,"Christchurch, New Zealand",St. Margaret's College,womens field hockey,stanford
466,Marissa Cicione,"Science, Technology and Society","Havertown, Pa.",womens field hockey,stanford
467,Emily Surgent,"Wall, N.J.",Wall,womens field hockey,stanford
468,Jessica  Welch,"West Long Branch, NJ",Shore Regional,womens field hockey,stanford
469,Nina  Randolph,"Carlsbad, Calif.",La Costa Canyon,womens field hockey,stanford
470,Phoebe Crosthwaite,"Edinburgh, Scotland",Fettes College,womens field hockey,stanford
471,Hailey Szybunka,"North Vancouver, BC",Collingwood School,womens field hockey,stanford
472,Hannah Schofield,"Moorpark, Calif.",Moorpark,womens field hockey,stanford
473,Erin Barry,"Bushmills, Northern Ireland",Coleraine,womens rowing,stanford
474,Ashley Baxter,"San Francisco, Calif.",Phillips Exeter Academy,womens rowing,stanford
475,Isabel Bogart,"Piedmont, Calif.",National Cathedral School,womens rowing,stanford
476,Sophia Boyd-Fliegel,"Seattle, Wash.",Garfield,womens rowing,stanford
477,Anika Christofferson,"Mercer Island, Wash.",Mercer Island,womens rowing,stanford
478,Lindy Clute,"Alamo, Calif.",Carondelet,womens rowing,stanford
479,Sarah Commesso,"Tiburon, Calif.",Saint Ignatius College Prepatory,womens rowing,stanford
480,Julia Cornacchia,"Darien, Conn.",Darien,womens rowing,stanford
481,Megan Cvitanovic,"Alameda, Calif.",Alameda,womens rowing,stanford
482,Emily Delleman,"Davenport, Iowa",Davenport Central,womens rowing,stanford
483,Stephanie Grauer,"Science, Technology and Society","Vancouver, British Columbia",womens rowing,stanford
484,Ashley Hannah,N/A,N/A,womens rowing,stanford
485,Mariko Kelly,"Del Mar, Calif.",La Jolla Country Day,womens rowing,stanford
486,Maria Kent,"Oak Park, Ill.",Oak Park and River Forest,womens rowing,stanford
487,Karli Kirk,"Arlington, Texas",James Martin,womens rowing,stanford
488,Madi Kist,"Maple Glen, Pa.",Mount Saint Joseph Academy,womens rowing,stanford
489,Kaitlyn Kynast,"Ridgefield, Conn.",Ridgefield,womens rowing,stanford
490,Maddy Lauinger,"Philadelphia, Pa.",Mount Saint Joseph Academy,womens rowing,stanford
491,Tassica Lim,"Bellaire, TX",DeBakey High School for Health Professions,womens rowing,stanford
492,Sophia Lynn,"Venice, Calif.",New West Charter,womens rowing,stanford
493,Grace McGinley,"Westport, Conn.",Staples,womens rowing,stanford
494,Devin Norder,"Osprey, Fla.",Pine View School,womens rowing,stanford
495,Miranda Nykolyn,"Huntington, N.Y.",Huntington,womens rowing,stanford
496,Sarah Ondak,"Edmond, Okla.",Edmond Santa Fe,womens rowing,stanford
497,Alexandra Reeves,"Toronto, Ont., Canada",Branksome Hall,womens rowing,stanford
498,India Robinson,"Oakland, Calif.",Berkeley,womens rowing,stanford
499,Alie Rusher,"Glenview, Ill.",St. Paul's School (N.H.),womens rowing,stanford
500,Meg Saunders,"London, United Kingdom",St. James Senior Girls School,womens rowing,stanford
501,Nicki Schindler,"Pacific Palisades, Calif.",Marlborough School,womens rowing,stanford
502,Margaret Seaton,"Mercer Island, Wash.",Mercer Island,womens rowing,stanford
503,Elizabeth Sharis,"Bettendorf, Iowa",Pleasant Valley,womens rowing,stanford
504,Maria Shcherbakova,"Luxembourg City, Luxembourg",International School of Luxembourg,womens rowing,stanford
505,Chase Shepley,"Crystal Lake, Ill.",Crystal Lake Central,womens rowing,stanford
506,Sheridan Stephenson,"Seattle, Wash.",Shorecrest,womens rowing,stanford
507,Abby Tarquinio,"Nashville, Tenn.",St. Cecilia Academy,womens rowing,stanford
508,Jade Thornton,"Denver, Colo.",East,womens rowing,stanford
509,Leigh Warner,"Portland, Ore.",Lincoln,womens rowing,stanford
510,Rena White,"Princeton, N.J.",Princeton,womens rowing,stanford
511,Anja Zehfuss,"Chicago, Ill.",Northside College Prep,womens rowing,stanford
512,Lauren Wegner,"Omaha, Neb.",Central,softball,stanford
513,Victoria Molina,"Pleasanton, Calif.",Amador Valley,softball,stanford
514,Alyssa Horeczko,"Huntington Beach, Calif.",Huntington Beach,softball,stanford
515,Lauren Frost,"Eagle River, Alaska",Eagle River,softball,stanford
516,Carolyn Lee,"San Ramon, Calif.",Dougherty Valley,softball,stanford
517,Nikki Bauer,"Sebewaing, Mich.",Unionville-Sebewaing Area,softball,stanford
518,Hannah Howell,"Corona, Calif.",Santiago,softball,stanford
519,Montana Dixon,"Lakewood, Calif.",Lakewood,softball,stanford
520,Arden Pettit,"Jupiter, Fla.",The Benjamin School,softball,stanford
521,Kayler Detmer,"Twin Falls, Idaho",Canyon Ridge,softball,stanford
522,Molly Fowkes,"Loomis, Calif.",Del Oro,softball,stanford
523,Kiana Pancino,"Huntington Beach, Calif.",Edison,softball,stanford
524,Kristina Inouye,"Huntington Beach, Calif.",Huntington Beach,softball,stanford
525,Teaghan Cowles,"Ridgefield, Wash.",Columbia River,softball,stanford
526,Carmina  Nicolas,"San Diego, Calif.",Jacobs Tech High,softball,stanford
527,Whitney Burks,"Fairfax Station, Va.",South County,softball,stanford
528,Maya Jackson,"Cerritos, Calif.",Chadwick,softball,stanford
529,Maddy  Dwyer,"Orange, Calif.",Orange Lutheran,softball,stanford
530,Jenna Gray,"Shawnee, Kan.",St. James Academy,womens volleyball,stanford
531,Kathryn Plummer,"Aliso Viejo, Calif.",Aliso Niguel,womens volleyball,stanford
532,Meghan McClure,"Rancho Santa Margarita, Calif.",Santa Margarita,womens volleyball,stanford
533,Blake Sharp,"Orinda, Calif.",Miramonte,womens volleyball,stanford
534,Tami Alade,"Sherwood Park, Alberta, Canada",Old Scona Academic,womens volleyball,stanford
535,Michaela Keefe,"Pacific Palisades, Calif.",Marymount,womens volleyball,stanford
536,Morgan Hentz,"Lakeside Park, Ky.",Notre Dame Academy,womens volleyball,stanford
537,Payton Chang,"Science, Technology & Society","Newport Beach, Calif.",womens volleyball,stanford
538,Kate Formico,"Saratoga, Calif.",Archbishop Mitty,womens volleyball,stanford
539,Audriana Fitzmorris,"Overland Park, Kan.",St. James Academy,womens volleyball,stanford
540,Alexis Froistad,"Aromas, Calif.",Salinas,womens volleyball,stanford
541,Caitlin Keefe,"Pacific Palisades, Calif.",Marymount,womens volleyball,stanford
542,Sidney Wilson,"Toronto, Ontario, Canada",Havergal College,womens volleyball,stanford
543,Courtney Bowen,"Brooklyn, N.Y.",The Chapin School,womens volleyball,stanford
544,Nicholas Campbell-Kruger,"Los Angeles, Calif.",Boulder High,mens fencing,stanford
545,Robin Cheong,"San Antonio, Texas",N/A,mens fencing,stanford
546,Andre Cornman,"Tiburon, Calif.",Redwood,mens fencing,stanford
547,Jeffrey Dalli,"San Carlos, CA.",Serra High,mens fencing,stanford
548,Ty Hunter,"Seattle, WA.",Chrysalis High,mens fencing,stanford
549,Justin Kang,"Fullerton, Calif.",N/A,mens fencing,stanford
550,Tristan Krueger,"Bend, Oregon",Summit,mens fencing,stanford
551,Darren Mei,"Redwood City, Calif.",Menlo School,mens fencing,stanford
552,Lucas Orts,"Burlingame, Calif.",Burlingame High,mens fencing,stanford
553,Sajan Patel,"Clearwater, FL",Harbor University-Int. Baccalaureate Program,mens fencing,stanford
554,Jose Recinto,"Palo Alto, Calif.",Gunn,mens fencing,stanford
555,Mitchell So,"Dallas, Texas",St. Mark's School,mens fencing,stanford
556,Logan Spear,"West Linn, Ore.",West Linn,mens fencing,stanford
557,Sean Strong,"Goleta, Calif.",Dos Pueblos High,mens fencing,stanford
558,Royce Wang,"San Jose, CA",Palo Alto,mens fencing,stanford
559,Gabe Weininger,"Northbrook, Ill.",Glenbrook North,mens fencing,stanford
560,Rose Adams,"Sacramento, Calif.",N/A,womens fencing,stanford
561,Nicole Aw,N/A,N/A,womens fencing,stanford
562,Caroline Baker,"Seattle, Wash.",Ingraham High,womens fencing,stanford
563,Christie Dawson,N/A,N/A,womens fencing,stanford
564,Camille  Dawson,"Houston, Texas",St. John's School,womens fencing,stanford
565,Amanda Han,"Las Vegas, NV.",N/A,womens fencing,stanford
566,Anna Lee,"Old Tappan, N.J.",Spence School,womens fencing,stanford
567,Madeline Liao,"Fresno, Ca.",Buchanan,womens fencing,stanford
568,Caroline Moon,N/A,N/A,womens fencing,stanford
569,Annika Norquist,N/A,N/A,womens fencing,stanford
570,Becca Rose,"Chicago, Ill.",Walter Payton College Prep,womens fencing,stanford
571,Cindy Torma,"Oxford, Mississippi",Oxford High,womens fencing,stanford
572,Carly Weber-Levine,"East Setauket, N.Y.",Ward Melville High,womens fencing,stanford
573,Anna Widder,"Clayton, MO.",Clayton High,womens fencing,stanford
574,Adrienne Yang,"Colts Neck, N.J.",The Lawrenceville School,womens fencing,stanford
575,Claire Zau,N/A,N/A,womens fencing,stanford
576,Jacob Barrus,"Dallas, Texas",School of Business and Management,mens gymnastics,stanford
577,Andrew Bitner,"Hoschton, Ga.",Mill Creek,mens gymnastics,stanford
578,Grant Breckenridge,"Libertyville, Ill.",Libertyville,mens gymnastics,stanford
579,Drew Burton,"Science, Technology & Society","Elizabeth, Colo.",mens gymnastics,stanford
580,Trevor DiGerolamo,"Charleston, S.C.",Academic Magnet,mens gymnastics,stanford
581,Josiah Eng,"New Berlin, Wisc.",New Berlin Eisenhower,mens gymnastics,stanford
582,David Jessen,"Plantation, Fla.",Plantation,mens gymnastics,stanford
583,Thomas Lee,"San Mateo, Calif.",Aragon,mens gymnastics,stanford
584,Connor Lewis,"Grove City, Ohio",Grove City,mens gymnastics,stanford
585,Robert Neff,"Brookfield, Wis.",Brookfield Academy,mens gymnastics,stanford
586,Bailey Perez,"Glen Ellyn, Ill.",Glenbard West,mens gymnastics,stanford
587,Bryan  Perla,"West Boylston, Mass.",The Winchendon School,mens gymnastics,stanford
588,Joey Ringer,"Las Flores, Calif.",Tesoro,mens gymnastics,stanford
589,Ryan Sheppard,"Murphy, Texas",Plano East Senior,mens gymnastics,stanford
590,Blake Sun,"San Antonio, Texas",Johnson,mens gymnastics,stanford
591,Ben Swartout,"Katy, Texas",Cinco Ranch,mens gymnastics,stanford
592,Barrett Weiss,"Pasadena, Calif.",Flintridge Preparatory,mens gymnastics,stanford
593,Gareth Weiss,"Pasadena, Calif.",Flintridge Preparatory,mens gymnastics,stanford
594,Kyla Bryant,"Lake Oconee, Ga.",Bridgeway Academy,womens gymnastics,stanford
595,Kaylee Cole,"Science, Technology and Society","Flower Mound, Texas",womens gymnastics,stanford
596,Taryn Fitzgerald,"Houston, Texas",James E. Taylor,womens gymnastics,stanford
597,Rachael  Flam,"Houston, Texas",Texas Connections Academy,womens gymnastics,stanford
598,Grace Garcia,"New York, N.Y.",NEST+m,womens gymnastics,stanford
599,Hailee Hoffman,"Salt Lake City, Utah",Skyline,womens gymnastics,stanford
600,Nicole Hoffman,"Bedford, N.Y.",Byram Hills,womens gymnastics,stanford
601,Taylor Lawson,"Macungie, Pa.",Bridgeway Academy,womens gymnastics,stanford
602,Lauren  Navarro,"La Verne, Calif.",Glendora,womens gymnastics,stanford
603,Elizabeth Price,"Coopersburg, Pa.",Bridgeway Academy,womens gymnastics,stanford
604,Catherine  Rogers,"Sandy, Utah",Rowland Hall,womens gymnastics,stanford
605,Ashley Tai,"El Dorado Hills, Calif.",Oak Ridge,womens gymnastics,stanford
606,Aleeza Yu,"Toronto, Canada",R.S. McLaughlin C.V.I.,womens gymnastics,stanford
607,Julia Cooper,"Baltimore, Md.",McDonogh,womens lacrosse,stanford
608,Kira Lopes,"Mendham, N.J.",Mendham,womens lacrosse,stanford
609,Trudie Grattan,"Richmond, Va.",Douglas S. Freeman,womens lacrosse,stanford
610,Areta Buness,"Paradise Valley, Ariz.",Xavier Prep,womens lacrosse,stanford
611,Anna Santulli,"Hinsdale, Ill.",Hinsdale Central,womens lacrosse,stanford
612,Libby Muir,"Stanford, Calif.",Sacred Heart Prep,womens lacrosse,stanford
613,Julia Persche,"Summit, N.J.",Summit,womens lacrosse,stanford
614,Kyra Pelton,"Redwood City, Calif.",St. Ignatius College Preparatory,womens lacrosse,stanford
615,Monika Sivilli,"Science, Technology & Society","Greenlawn, N.Y.",womens lacrosse,stanford
616,Maggie Bellaschi,"McLean, Va.",Stone Ridge School of the Sacred Heart,womens lacrosse,stanford
617,Courtney Anderson,"Coppell, Texas",Coppell,womens lacrosse,stanford
618,Ali Baiocco,"Harding, N.J.",Oak Knoll,womens lacrosse,stanford
619,Natalie Bond,"Westfield, N.J.",Westfield,womens lacrosse,stanford
620,Hannah Dudley,"Concord, Mass.",Concord Carlisle,womens lacrosse,stanford
621,Chelsea Trattner,"Ridgewood, N.J.",Ridgewood,womens lacrosse,stanford
622,Katherine Gjertsen,"Winnetka, Ill.",New Trier,womens lacrosse,stanford
623,Julia Massaro,"Purchase, N.Y.",Rye Country Day School,womens lacrosse,stanford
624,Taylor Scornavacco,"San Diego, Calif.",Torrey Pines,womens lacrosse,stanford
625,Genesis Lucero,"Encinitas, Calif.",La Costa Canyon,womens lacrosse,stanford
626,Taylor Lawrence,"Bethesda, Md.",Holton-Arms School,womens lacrosse,stanford
627,Mackenzie Chapman,N/A,N/A,womens lacrosse,stanford
628,Kelleigh Keating,"Troy, Mich.",Academy of the Sacred Heart,womens lacrosse,stanford
629,Shelby Parks,"Denver, Colo.",East,womens lacrosse,stanford
630,Emma Knaus,"Ross, Calif.",St. Ignatius College Prep,womens lacrosse,stanford
631,Mikaela  Watson,"Philadelphia, Pa.",Springside Chestnut Hill Academy,womens lacrosse,stanford
632,Gabby Noto,"Atherton, Calif.",Darien/St. Ignatius College Prep,womens lacrosse,stanford
633,Marianna Salvatori,"Baltimore, Md.",Roland Park Country School,womens lacrosse,stanford
634,Helen Johnson,"Summit, N.J.",Summit,womens lacrosse,stanford
635,Alex Tsai,"La Jolla,Calif.",The Bishop's School,womens lacrosse,stanford
636,Daniella McMahon,"Bardonia, N.Y.",Saddle River Day School,womens lacrosse,stanford
637,Jacie Lemos,"Rye, N.H.",Phillips Exeter Academy,womens lacrosse,stanford
638,Galen Lew,"Glen Ridge, N.J.",Glen Ridge,womens lacrosse,stanford
639,Annika Begley,"Morristown, N.J.",Morristown,womens lacrosse,stanford
640,Caitlin Chicoski,"Wellesley, Mass.",Wellesley,womens lacrosse,stanford
641,Kyle Dagostino,"Tampa, Fla.",Berkeley Preparatory,mens volleyball,stanford
642,Paul Bischoff,"Wheaton, Ill.",Glenbard West,mens volleyball,stanford
643,Eric Beatty,"Huntington Beach, Calif.",Huntington Beach,mens volleyball,stanford
644,JP Reilly,"Manhattan Beach, Calif.",Loyola,mens volleyball,stanford
645,Russell Dervay,"Virginia Beach, Va.",Frank W. Cox,mens volleyball,stanford
646,Mason Tufuga,"Costa Mesa, Calif.",Costa Mesa,mens volleyball,stanford
647,Leo Henken,"Webster Groves, Mo.",Saint Louis University HS,mens volleyball,stanford
648,Stephen Moye,"El Segundo, Calif.",El Segundo,mens volleyball,stanford
649,Evan Enriques,"Science, Technology & Society","Punalu'u, Hawai'i",mens volleyball,stanford
650,Chris Moore,"Lake Mary, Fla.",Lake Mary,mens volleyball,stanford
651,Jordan Ewert,"Antioch, Calif.",Deer Valley,mens volleyball,stanford
652,Kevin Rakestraw,"Newport Beach, Calif.",Newport Harbor,mens volleyball,stanford
653,Kyler Presho,"San Clemente, Calif.",San Clemente,mens volleyball,stanford
654,Matt Klassen,"Elm Grove, Wis.",Brookfield East,mens volleyball,stanford
655,Eli Wopat,"Santa Barbara, Calif.",Dos Pueblos,mens volleyball,stanford
656,Jacob Thoenen,"St. Charles, Mo.",Christian,mens volleyball,stanford
657,Cole Paullin,"Manhattan Beach, Calif.",Loyola,mens volleyball,stanford
658,Jaylen Jasper,"Annapolis, Md.",Broadneck Senior,mens volleyball,stanford
659,Jake Stuebner,"Los Altos, Calif.",Mountain View,mens volleyball,stanford
660,Elle Billman,"Science, Technology and Society","Palo Alto, CA.",womens synchro swimming,stanford
661,Gillian Brassil,"Andover, Ma.",Campolindo High,womens synchro swimming,stanford
662,Natalie Fletcher,"Concord, Calif.",N/A,womens synchro swimming,stanford
663,Dylan Harding,"Gormley, Ontario, Canada",Newmarket High,womens synchro swimming,stanford
664,Rachel Hyon,"Cypress, Calif.",Troy High,womens synchro swimming,stanford
665,Caitlin Klauer,"Andover, Mass.",Central Catholic,womens synchro swimming,stanford
666,Joanna Langner,"Lafayette, Calif.",Acalanes,womens synchro swimming,stanford
667,Karen Li,"San Jose, Calif.",N/A,womens synchro swimming,stanford
668,Jacklyn Luu,"Milpitas, Calif.",Valley Christian,womens synchro swimming,stanford
669,Clare McGovern,"Toronto, Ontario",Havergal College,womens synchro swimming,stanford
670,Sandra Ortellado,"Walnut Creek, Calif.",Carondelet,womens synchro swimming,stanford
671,Lily Randhawa,"Mesa, Az.",N/A,womens synchro swimming,stanford
672,Erica Slavin,"Calgary, Alberta",Western Canada,womens synchro swimming,stanford
673,Sophia  Susac,"Sacramento, Calif.",St. Francis Catholic,womens synchro swimming,stanford
674,Amanda Urke,"Medina, Minn.",N/A,womens synchro swimming,stanford
675,Simon Acker,"Seattle, Wash.",Shorecrest HS,mens rowing,stanford
676,Martin Amethier,"Stockholm, Sweden",Kungsholmens Gymnasium,mens rowing,stanford
677,Diego Baugh,"Norwalk, Conn.",Pierrepont School,mens rowing,stanford
678,Ryan Buchanan,"Harleysville, Pa.",La Salle College HS,mens rowing,stanford
679,Ryan Cardiff,"Petaluma, Calif.",Petaluma,mens rowing,stanford
680,John Cirenza,"London, England",The American School in London,mens rowing,stanford
681,John Coffey,"Folsom, Calif.",Granite Bay,mens rowing,stanford
682,Jonathan Cogan,"Atherton, Calif.",Menlo-Atherton,mens rowing,stanford
683,David Dunn,N/A,N/A,mens rowing,stanford
684,Max Evans,"Oyster Bay, N.Y.",Friends Academy,mens rowing,stanford
685,Hassan Fahmy,"Maadi, Cairo, Egypt",Noor Language School,mens rowing,stanford
686,Gordon Holterman,"Hillsborough, Calif.",Sacred Heart Prepratory,mens rowing,stanford
687,Allen Hosler,"Piedmont, Calif.",Piedmont,mens rowing,stanford
688,Chris Hull,"Olympia, Wash.",Olympia,mens rowing,stanford
689,Nick Kingsley,"New York, N.Y.",Collegiate School,mens rowing,stanford
690,Nikita Lilichenko,"Orinda, Calif.",Miramonte HS,mens rowing,stanford
691,Jason Lin,"Eau Claire, Wisc.",Memorial HS,mens rowing,stanford
692,David Ludeke,N/A,N/A,mens rowing,stanford
693,Joseph Matan,"San Jose, Calif.",Bellarmine College Prep,mens rowing,stanford
694,Isabelle Morris,"Tampa, Fla.",H.B. Plant,mens rowing,stanford
695,Will Nuelle,"Chicago, Ill.",The Latin School of Chicago,mens rowing,stanford
696,Pranav Padode,"Bangalore, Karnataka",Indus International,mens rowing,stanford
697,Matthew Park,"Piedmont, Calif.",The College Preparatory School,mens rowing,stanford
698,Allen Reitz,"Long Beach, Calif.",Long Beach Polytechnic,mens rowing,stanford
699,Jaisel Sandhu,"Palo Alto, Calif.",Palo Alto,mens rowing,stanford
700,Bart Scherpbier,"Fort Washington, Pa.",Upper Dublin,mens rowing,stanford
701,Daniel Schmid,"Santa Ana, Calif.",Foothill,mens rowing,stanford
702,Cameron  Slovic,"Portland, Ore.",Oregon Episcopal School,mens rowing,stanford
