,name,hometown,high school?,sport,college
367,Kassidy Krupit,"Suwanee, Ga.",Lambert,softball,baylor
368,Madi O'Neal,"Huffman, Texas",Hargrave,softball,baylor
369,Gia Rodoni,"Los Banos, Calif.",Pacheco,softball,baylor
370,Hannah Smith,"Nederland, Texas",Nederland,softball,baylor
371,Lou Gilbert,"Kansas City, Mo.",Staley,softball,baylor
372,Taylor Ellis,"Waco, Texas",Midway,softball,baylor
373,Kendall Cross,"Friendswood, Texas",Friendswood,softball,baylor
374,Hannah Thompson,"Dickinson, Texas",Dickinson,softball,baylor
375,Sidney Holman,"Belton, Texas",Belton,softball,baylor
376,Ashley Marchand,"Haymarket, Va.",Battlefield,softball,baylor
377,Ana Watson,"Hewitt, Texas",Reicher Catholic,softball,baylor
378,Alyssa Avalos,"Rancho Cucamonga, Calif.",St. Lucy's Priory,softball,baylor
379,Madison Lindsey,"Kingwood, Texas",Kingwood,softball,baylor
380,Nicky Dawson,"Baton Rouge, La.",Parkview Baptist,softball,baylor
381,Casey Shell,"Olathe, Kan.",Olathe South,softball,baylor
382,Goose McGlaun,"Humble, Texas",Atascocita,softball,baylor
383,Josie Bower,"Spring, Texas",Northland Christian,softball,baylor
384,Maddison Kettler,"West, Texas",West,softball,baylor
385,Tyler Trott,"Norman, Okla.",Little Axe,softball,baylor
386,Tara Wulf,"Burke, Va.",Lake Braddock Secondary,womens volleyball,baylor
387,Sydney Sacra,"Needville, Texas",Needville H.S.,womens volleyball,baylor
388,Emily Van Slate,"Houston, Texas",Cypress Ridge H.S.,womens volleyball,baylor
389,Shelly Fanning,"Cypress, Texas",Cypress Ranch H.S.,womens volleyball,baylor
390,Hannah Fluegel,"Visalia, Calif.",Central Valley Christian,womens volleyball,baylor
391,Aniah Philo,"Rockwall, Texas",Rockwall Heath H.S.,womens volleyball,baylor
392,Taylor Marburger,"McAllen, Texas",McAllen Memorial H.S.,womens volleyball,baylor
393,Marieke van der Mark,"Papendrecht, The Netherlands",Granby Memorial H.S.,womens volleyball,baylor
394,Nicole Thomas,"Richmond, Va.",James River H.S.,womens volleyball,baylor
395,Hannah Lockin,"Des Moines, Iowa",Valley H.S.,womens volleyball,baylor
396,Jaelyn Jackson,"South Chesterfield, Va.",Matoaca H.S.,womens volleyball,baylor
397,Braya Hunt,"Waco, Texas",Prestonwood Christian Academy,womens volleyball,baylor
398,Bri Coleman,"Valencia, Calif.",Valencia H.S.,womens volleyball,baylor
399,Ashley Fritcher,"Houston, Texas",Stratford H.S.,womens volleyball,baylor
400,Yossiana Pressley,"Cypress, Texas",Cypress Falls H.S.,womens volleyball,baylor
401,Shanel Bramschreiber,"Plano, Texas",Lucas Lovejoy H.S.,womens volleyball,baylor
402,Gia Milana,"Romeo, Mich.",Romeo H.S.,womens volleyball,baylor
403,Phoebe Alwine,"Delray Beach, Fla.",N/A,womens equestrian,baylor
404,Brookie Bancroft,"Argyle, Texas",N/A,womens equestrian,baylor
405,Sage Banta,"Cairo, N.Y.",N/A,womens equestrian,baylor
406,Nicole Begala,"Houston, Texas",N/A,womens equestrian,baylor
407,Gabrielle Bendall,"Glenmoore, Penn.",N/A,womens equestrian,baylor
408,Kammie Berns,"Grosse Pointe Woods, Mich.",N/A,womens equestrian,baylor
409,Sarah Bian,"Sammamish, Wash.",Forest Ridge HS,womens equestrian,baylor
410,Sarah Boral,"Norwood, Mass.",N/A,womens equestrian,baylor
411,Sarah Boston,"Baltimore, Md.",McDonogh School,womens equestrian,baylor
412,Tyler Bui,"Hopkinton, Mass.",N/A,womens equestrian,baylor
413,Madaline Callaway,"Loveland, Colo.",Peak to Peak Charter School,womens equestrian,baylor
414,Katherine Cardenas,"Rancho Viejo, Texas",N/A,womens equestrian,baylor
415,Liana Caroccio,"Bakersfield, Calif.",Liberty HS,womens equestrian,baylor
416,Maddie Chenoweth,"Houston, Texas",Cypress Creek HS,womens equestrian,baylor
417,Maggie Cincotta,"Vista, Calif.",Mission Vista HS,womens equestrian,baylor
418,Presley Cortez,"Bakersfield, Calif.",Frontier HS,womens equestrian,baylor
419,Madeleine Crawford,"Colleyville, Texas",N/A,womens equestrian,baylor
420,Aspen Crew,"Bend, Ore.",N/A,womens equestrian,baylor
421,Katie Davis,"College Station, Texas",N/A,womens equestrian,baylor
422,Rachael Davis,"Woodinville, Wash.",N/A,womens equestrian,baylor
423,Madison Day,"Brick, N.J.",N/A,womens equestrian,baylor
424,Kaylynn DeBernard,"King George, Va.",N/A,womens equestrian,baylor
425,Ashley DeLise,"Pittstown, N.J.",North Hunterdon Regional HS,womens equestrian,baylor
426,Corinne Delius,"Austin, Texas",N/A,womens equestrian,baylor
427,Abbi Demel,"Hoisington, Kan.",Hoisington HS,womens equestrian,baylor
428,Mackenzie Ennis,"Marshall, Va.",Kettle Run HS,womens equestrian,baylor
429,Caroline Fuller,"Temecula, Calif.",Linfield Christian School,womens equestrian,baylor
430,Madeline Garner,"Rupert, Idaho",Inspire Connections Academy,womens equestrian,baylor
431,Sara Greenhaw,"Georgetown, Texas",Georgetown HS,womens equestrian,baylor
432,Gia Gulino,"Naperville, Ill.",N/A,womens equestrian,baylor
433,Grace Hall,"Chester Springs, Pa.",Villa Maria Academy,womens equestrian,baylor
434,Shannon Hogue,"West Chester, Pa.",Archmere Academy,womens equestrian,baylor
435,Samantha Howell,"Milton, Vt.",Milton HS,womens equestrian,baylor
436,Clara Johnson,"Indianola, Iowa",N/A,womens equestrian,baylor
437,Michelle Mallett,"Thousand Oaks, Calif.",N/A,womens equestrian,baylor
438,Sam Matthews,"Laguna Niguel, Calif.",Dana Hills HS,womens equestrian,baylor
439,Danielle McIlquham,"Groton, Conn.",Marine Science Magnet HS,womens equestrian,baylor
440,Lauren McLane,"Houston, Texas",N/A,womens equestrian,baylor
441,Kaylee Mellott,"Wichita, Kan.",Ecademy,womens equestrian,baylor
442,Catherine Moorhead,"Austin, Texas",Hyde Park HS,womens equestrian,baylor
443,Isabella Nunes,"Hilmar, Calif.",N/A,womens equestrian,baylor
444,Samantha Papageorge,"Dallas, Texas",The Cambridge School of Dallas,womens equestrian,baylor
445,Rachel Powell,"Chatham, Ill.",Glenwood HS,womens equestrian,baylor
446,Julia Rodriguez,"McGregor, Texas",N/A,womens equestrian,baylor
447,Skylar Rogalny,"Wellington, Fla.",N/A,womens equestrian,baylor
448,Carly Salter,"Mobile, Ala.",N/A,womens equestrian,baylor
449,Kacie Scharf,"Gretna, Neb.",N/A,womens equestrian,baylor
450,Sydney Scheckel,"Richmond, Kan.",N/A,womens equestrian,baylor
451,Ellen Schrotenboer,"Holland, Mich.",Holland Christian HS,womens equestrian,baylor
452,Taylor Serrano,"Las Vegas, Nev.",N/A,womens equestrian,baylor
453,Briana Sessa,"Dallas, Texas",Episcopal School of Dallas,womens equestrian,baylor
454,Sarah Sharou,"Thousand Oaks, Calif.",N/A,womens equestrian,baylor
455,Georgia Smith,"Phoenix, Ariz.",N/A,womens equestrian,baylor
456,Isabella Smith,"Littleton, Colo.",Heritage HS,womens equestrian,baylor
457,Shyanne Smith,"Whitesboro, Texas",N/A,womens equestrian,baylor
458,Hannah Stokan,"Katy, Texas",Seven Lakes HS,womens equestrian,baylor
459,Grace Thiel,"Easton, Kan.",N/A,womens equestrian,baylor
460,Delaney Van Horn,"El Cajon, Calif.",Granite Hills HS,womens equestrian,baylor
461,Sarah Walker,"Dallas, Texas",N/A,womens equestrian,baylor
462,Caroline Weaver,"Raleigh, N.C.",N/A,womens equestrian,baylor
463,Morgan White,"Camarillo, Calif.",Adolfo Camarillo HS,womens equestrian,baylor
464,Emma Witham,"St. Petersburg, Fla.",Largo HS,womens equestrian,baylor
465,Megan Wood,"Loomis, Calif.",Del Oro HS,womens equestrian,baylor
466,Madison Blackwell,"Plano, Texas",Plano West HS,womens acrobatics,baylor
467,Toni Bronisevsky,"Pt. Pleasant Beach, N.J.",Howell HS,womens acrobatics,baylor
468,Hope Bravo,"Dallas, Texas",Penn Foster Homeschool,womens acrobatics,baylor
469,Kristen Crockett,"Lewisville, Texas",Lewisville HS,womens acrobatics,baylor
470,Shayla Moore,"Alpharetta, Ga.",Johns Creek HS,womens acrobatics,baylor
471,Dayandrea Thompson,"Bolingbrook, Ill.",Bolingbrook HS,womens acrobatics,baylor
472,Kaylee Adams,"China Spring, Texas",China Spring HS,womens acrobatics,baylor
473,Mary Berdis,"Winter Haven, Fla.",Chain of Lakes HS,womens acrobatics,baylor
474,Ashley Echelberger,"Georgetown, Texas",Georgetown HS,womens acrobatics,baylor
475,Jazmine Hall,"Keller, Texas",Byron Nelson HS,womens acrobatics,baylor
476,Makenah Cotner,"Katy, Texas",Seven Lakes HS,womens acrobatics,baylor
477,Meredith Aldis,"Cypress, Texas",Cypress Woods HS,womens acrobatics,baylor
478,Bailey Hollier,"Flower Mound, Texas",Flower Mound HS,womens acrobatics,baylor
479,Madison Kruse,"Oviedo, Fla.",Oviedo HS,womens acrobatics,baylor
480,Faith Spivey,"Lakeland, Fla.",McKeel Academy of Technology,womens acrobatics,baylor
481,Joie Hensley,"Castle Pines, Colo.",Rock Canyon HS,womens acrobatics,baylor
482,Allie Alaman,"Fontana, Calif.",Etiwanda HS,womens acrobatics,baylor
483,Emily Hoppie,"Coppell, Texas",Coppell HS,womens acrobatics,baylor
484,Lauren Sturm,"Frisco, Texas",Lovejoy HS,womens acrobatics,baylor
485,Molly Gibbons,"High Point, N.C.",Ledford HS,womens acrobatics,baylor
486,Allie Steele,"Highlands Ranch, Colo.",Mountain Vista HS,womens acrobatics,baylor
487,Alexsis Amrhein,"Scottsburg, Ind.",Scottsburg HS,womens acrobatics,baylor
488,Madison Aldis,"Cypress, Texas",Cypress Woods HS,womens acrobatics,baylor
489,Lauren Blackwell,"Plano, Texas",Plano West HS,womens acrobatics,baylor
490,Briana Harris,"Cibolo, Texas",Steele HS,womens acrobatics,baylor
491,Kara Warren,"Hoover, Ala.",Spain Park HS,womens acrobatics,baylor
492,Jena Fisher,"Fairview, Texas",Lovejoy HS,womens acrobatics,baylor
493,Elise Manning,"Belton, Texas",Belton HS,womens acrobatics,baylor
494,Alexis Fowlkes,"Fresno, Calif.",Clovis West HS,womens acrobatics,baylor
495,Aubrey Simon,"Shreveport, La.",C. E. Byrd HS,womens acrobatics,baylor
496,Kati Horstmann,"Liberty Hill, Texas",N/A,womens acrobatics,baylor
497,Brooke Garza,"Mission, Texas",Pioneer HS,womens acrobatics,baylor
498,Camila Montelongo,"Giddings, Texas",Liberty Hill HS,womens acrobatics,baylor
499,Gigi Mendoza,"Seal Beach, Calif",Mater Dei HS,womens acrobatics,baylor
500,Hannah Schumacher,"Monroe, Wash.",Monroe HS,womens acrobatics,baylor
501,Camryn Bryant,"Suwanee, Ga.",Peachtree Ridge HS,womens acrobatics,baylor
502,Morgan Celum,"Georgetown, Texas",Georgetown HS,womens acrobatics,baylor
503,Ceara Gray,"Birmingham, Ala.",Clay-Chalkville HS,womens acrobatics,baylor
