,name,hometown,high school?,sport,college
369,Hannah Campbell,"Austin, Texas",Westlake,womens track,texas_am
370,Glorilisha Carter,"Bastrop, Texas",Bastrop,womens track,texas_am
371,Lizette Chapa,"Mission, Texas",Sharyland,womens track,texas_am
372,Kristen Clark,"Ruston, Louisiana",Ruston,womens track,texas_am
373,Ashley Driscoll,"Round Rock, Texas",Round Rock,womens track,texas_am
374,Jenna Ellis,"Victoria, Texas",Victoria West,womens track,texas_am
375,Jazmine Fray,"Long Island, New York",Kellenberg Memorial,womens track,texas_am
376,Tyra Gittens,"Nashville, Tennessee",The Ensworth School,womens track,texas_am
377,Annie Grant,"Phoenix, Arizona",Xavier College Prep,womens track,texas_am
378,Emily Gunderson,"Mont Belvieu, Texas",Barbers Hill,womens track,texas_am
379,Danielle Haas,"Raymondville, Texas",Lyford,womens track,texas_am
380,Margaret Hofmann,"Houston, Texas",Second Baptist,womens track,texas_am
381,Ashton Hutcherson,"Dallas, Texas",Lewisville Marcus,womens track,texas_am
382,Amber Ivy,"Houston, Texas",Cypress Creek,womens track,texas_am
383,Michala Janssen,"Goliad, Texas",Goliad,womens track,texas_am
384,Jean Jenkins,"Houston, Texas",Cypress Falls,womens track,texas_am
385,Karis Jochen,"College Station, Texas",A&M Consolidated,womens track,texas_am
386,Virginia Kerley,"Taylor, Texas",Taylor,womens track,texas_am
387,Nicolette Keys,"Austin, Texas",Vandegrift,womens track,texas_am
388,Lauren Lawless,"Rogers, Texas",Rogers,womens track,texas_am
389,Megan Lindquist,"New Braunfels, Texas",New Braunfels Canyon,womens track,texas_am
390,Julia Madubuike,"McKinney, Texas",McKinney North,womens track,texas_am
391,Audrey Malone,"Bryan, Texas",Bryan,womens track,texas_am
392,Celine Markert,"Yoakum, Texas",Yoakum,womens track,texas_am
393,Kirby Matocha,"Houston, Texas",St. Agnes Academy,womens track,texas_am
394,Emily McCollum,"Austin, Texas",Vandegrift,womens track,texas_am
395,Jianni McDole,"Smithson Valley, Texas",Smithson Valley,womens track,texas_am
396,Gabrielle McDonald,"St. Catherine, Jamaica",Edwin Allen,womens track,texas_am
397,Amelia McElhinney,"Austin, Texas",McNeil,womens track,texas_am
398,Shelby McNeel,"San Antonio, Texas",LBJ,womens track,texas_am
399,Morgan Michals,"Houston, Texas",Cypress Creek,womens track,texas_am
400,Taryn Milton,"Cedar Hill, Texas",Cedar Hill,womens track,texas_am
401,Serena Montgomery,"Spring, Texas",Klein,womens track,texas_am
402,Zharia Moore,"Dallas, Texas",Dallas Lincoln,womens track,texas_am
403,Michelle Myers,"Germantown, Tennessee",Houston,womens track,texas_am
404,Miah Nelson,"Odessa, Texas",Permian,womens track,texas_am
405,Chinyere Njoku,"Bronx, New York","Fayette County (Fayetteville, Ga)",womens track,texas_am
406,Devin Norton,"Denton, Texas",Guyer,womens track,texas_am
407,Sarah Odneal,"Grapevine, Texas",Southlake Carroll,womens track,texas_am
408,Alison Ondrusek,"Rosenberg, Texas",Westbury Christian,womens track,texas_am
409,Jarra Owens,"Richmond, Texas",Bush,womens track,texas_am
410,Nadia Pakes,"Austin, Texas",Veritas Academy,womens track,texas_am
411,Brittany Parker,"San Antonio, Texas",Antonian,womens track,texas_am
412,Kelsey Persyn,"San Antonio, Texas",Warren,womens track,texas_am
413,Sarah Pia,"Cedar Park, Texas",Cedar Park,womens track,texas_am
414,Kylie Purifoy,"Combine, Texas",Crandall,womens track,texas_am
415,Jaevin Reed,"Frisco, Texas",Prestonwood Christian,womens track,texas_am
416,Riley Schneider,"Altair, Texas",Rice Consolidated,womens track,texas_am
417,Hannah Searby,"Cypress, Texas",Cypress Fairbanks,womens track,texas_am
418,Kennedy Smith,"The Woodlands, Texas",The Woodlands,womens track,texas_am
419,Diamond Spaulding,"Ft. Lauderdale, Florida",St. Thomas Aquinas,womens track,texas_am
420,Audrey Spitz,"Sugar Land, Texas",Fort Bend Dulles,womens track,texas_am
421,Sara Kathryn Stevens,"New Braunfels, Texas",New Braunfels,womens track,texas_am
422,Ciynamon Stevenson,"Temecula, California",Great Oak,womens track,texas_am
423,Madalaine Stulce,"Katy, Texas",Seven Lakes,womens track,texas_am
424,Kaitlin Tanner,"Shreveport, Louisiana",Loyola College Prep,womens track,texas_am
425,Augusta Thomason,"New Braunfels, Texas",Rancho Bernardo (Ca.),womens track,texas_am
426,Brenessa Thompson,"Brooklyn, New York",Medgar Evans,womens track,texas_am
427,Carissa van Beek,N/A,Medgar Evans,womens track,texas_am
428,Maddie Vondra,"Ft. Worth, Texas",Arlington Heights,womens track,texas_am
429,Kelsie Warren,"College Station, Texas",College Station,womens track,texas_am
430,Sammy Watson,"Rochester, New York",Rush-Henrietta,womens track,texas_am
431,Danyel White,"Cedar Hill, Texas",Cedar Hill,womens track,texas_am
432,Blake-Ann Fritsch,"La Grange, Texas",La Grange,softball,texas_am
433,Erica Russell,"Bryan, Texas",Bryan,softball,texas_am
434,Kylie George,"Crosby, Texas",Crosby,softball,texas_am
435,Payton McBride,"Deer Park, Texas",Deer Park,softball,texas_am
436,Kayla Poynter,"Loganville, Ga.",Walnut Grove,softball,texas_am
437,Kelbi Fortenberry,"East Bernard, Texas",East Bernard,softball,texas_am
438,Tori Vidales,"La Porte, Texas",La Porte,softball,texas_am
439,Riley Sartain,"Aledo, Texas",Aledo,softball,texas_am
440,Trinity Harrington,"Greeley, Colo.",Valley,softball,texas_am
441,Ashley Walters,"Center Point, Texas",Center Point,softball,texas_am
442,Hannah Mayo,"Corpus Christi, Texas",Mary Carroll,softball,texas_am
443,Gabby Moreno,"Montgomery, Texas",Montgomery,softball,texas_am
444,Kristen Cuyos,"Pearland, Texas",Pearland,softball,texas_am
445,Sarah Hudek,"Sugar Land, Texas",George Ranch,softball,texas_am
446,Maddie MacGrandle,"Frisco, Texas",Frisco,softball,texas_am
447,Kaitlyn Alderink,"Keller, Texas",Keller,softball,texas_am
448,Dani Elder,"League City, Texas",Clear Springs,softball,texas_am
449,Lexi Smith,"Temple, Texas",Temple,softball,texas_am
450,Abby Smith,"Prosper, Texas",Prosper,softball,texas_am
451,Samantha Sanders,"Waco, Texas",Midway,womens volleyball,texas_am
452,Brookah Palmer,"Carrollton, Texas",Hebron,womens volleyball,texas_am
453,Sydnye Fields,"Missouri City, Texas",Ridge Point,womens volleyball,texas_am
454,London Austin-Roark,"Weatherford, Texas",Weatherford,womens volleyball,texas_am
455,Kaitlyn Rogers,"Weatherford, Texas",Weatherford,womens volleyball,texas_am
456,Maddie Douglas,"Georgetown, Texas",Georgetown,womens volleyball,texas_am
457,Hollann Hans,"Corpus Christi, Texas",Calallen,womens volleyball,texas_am
458,Makena Patterson,"Phoenix, Ariz.",Xavier College Prep,womens volleyball,texas_am
459,Amy Houser,"Houston, Texas",Memorial,womens volleyball,texas_am
460,Mallory Talbert,"Montgomery, Texas",Montgomery,womens volleyball,texas_am
461,Berkley Adams,"Rockwall, Texas",Rockwall-Heath,womens volleyball,texas_am
462,Camille Conner,"Katy, Texas",Seven Lakes,womens volleyball,texas_am
463,Haley Slocum,"College Station, Texas",A&M Consolidated,womens volleyball,texas_am
464,Morgan Davis,"Orlando, Fla.",Bishop Moore,womens volleyball,texas_am
465,Alex Albright,"Lockport, Ill.",N/A,womens equestrian,texas_am
466,Samantha Beiter,"Mount Sinai, N.Y.",Mount Sinai,womens equestrian,texas_am
467,Grace Bentien,"Auburn, Calif.",N/A,womens equestrian,texas_am
468,Rebecca Bigelow,"Bushland, Texas",Bushland,womens equestrian,texas_am
469,Anna Billings,"Tallahassee, Fla.",N/A,womens equestrian,texas_am
470,Madison Bohman,"Morgan, Utah",Morgan,womens equestrian,texas_am
471,Kyra Bouma,"Choteau, Mont.",Choteau,womens equestrian,texas_am
472,Caroline Boyle,"Shelbyville, Tenn.",The Webb School,womens equestrian,texas_am
473,Rheagan Bryant,"Madisonville, Texas",N/A,womens equestrian,texas_am
474,Rebekah Chenelle,"Hebron, Conn.",Cornerstone Christian School,womens equestrian,texas_am
475,Tina Christie,"San Juan Capistrano, Calif.",N/A,womens equestrian,texas_am
476,Katie Conklin,"Twinsburg, Ohio",Twinsburg,womens equestrian,texas_am
477,Bailey Cook,"Fort Collins, Colo.",Fossil Ridge,womens equestrian,texas_am
478,Cameron  Crenwelge,"Comfort, Texas",N/A,womens equestrian,texas_am
479,Caroline Dance,"West Chester, Pa.",N/A,womens equestrian,texas_am
480,Ashley Davidson,"Burbank, Wash.",Columbia,womens equestrian,texas_am
481,Emily Davis,"Hamshire, Texas",Hamshire-Fannett,womens equestrian,texas_am
482,Katie Davis,"Fort Worth, Texas",N/A,womens equestrian,texas_am
483,Alex Desiderio,"Chester, N.J.",Penn Foster Online,womens equestrian,texas_am
484,Kai DeVoglaer,"Austin, Texas",Lake Travis,womens equestrian,texas_am
485,Ashton Dunkel,"Archer City, Texas",Archer City,womens equestrian,texas_am
486,Avery Ellis,"College Station, Texas",A&M Consolidated,womens equestrian,texas_am
487,Haley Franc,"Prince Albert, Sask.",Saskatchewan Schools,womens equestrian,texas_am
488,Darby Gardner,"New Braunfels, Texas",N/A,womens equestrian,texas_am
489,Rachael Hake,"Washington, Mich.",Romeo,womens equestrian,texas_am
490,Marissa Harrell,"Waco, Texas",N/A,womens equestrian,texas_am
491,Julie Hill,"Round Rock, Texas",Cedar Ridge,womens equestrian,texas_am
492,Lisa Jordan,"Parker, Colo.",Chaparral,womens equestrian,texas_am
493,Kelsey King,"Toledo, Ohio",N/A,womens equestrian,texas_am
494,Lillie Kirbo,"Tallahassee, Fla.",N/A,womens equestrian,texas_am
495,Madison Malsch,"Castle Rock, Colo.",Castle View,womens equestrian,texas_am
496,Alex Marlow,"Victoria, Texas",St. Joseph,womens equestrian,texas_am
497,Kalee McCann,"Sebastopol, Miss.",Leake Academy,womens equestrian,texas_am
498,Mackenzie McGehee,"Jacksonville, Fla.",N/A,womens equestrian,texas_am
499,Adele McKenna,"Rumson, N.J.",Ranney School,womens equestrian,texas_am
500,Rhian Murphy,"Charlotte, Vt.",N/A,womens equestrian,texas_am
501,Sarah Orsak,"San Antonio, Texas",Reagan,womens equestrian,texas_am
502,Brianna Peddicord,"Wamego, Kan.",Wamego,womens equestrian,texas_am
503,Allee Potts,"San Marcos, Texas",San Marcos Academy,womens equestrian,texas_am
504,Lauren Rachuba,"Woodbine, Md.",N/A,womens equestrian,texas_am
505,Shelby Reine,"LaPlace, La.",N/A,womens equestrian,texas_am
506,Katie Resnick,"Dallas, Texas",Spring Creek Academy,womens equestrian,texas_am
507,Lindsay Schauder,"Greenwich, Conn.",N/A,womens equestrian,texas_am
508,Libby Schneider,"Logan, Kan.",Logan,womens equestrian,texas_am
509,Mali Selman,"Leesburg, Va.",N/A,womens equestrian,texas_am
510,Brianna Sims,"Bowie, Md.",Archbishop Spalding,womens equestrian,texas_am
511,Ashley Sioco,"San Antonio, Texas",Reagan,womens equestrian,texas_am
512,Catherine Stafford,"Worthington, Ohio",N/A,womens equestrian,texas_am
513,Hayden Stewart,"Dover, Mass.",N/A,womens equestrian,texas_am
514,Madeleine Swem,"Duxbury, Mass.",Duxbury,womens equestrian,texas_am
515,Hannah Tapling,"Chicago, Ill.",N/A,womens equestrian,texas_am
516,Ann Elizabeth Tebow,"Piedmont, Okla.",Piedmont,womens equestrian,texas_am
517,Courtney Weisbart,"Plano, Texas",John Paul II,womens equestrian,texas_am
518,Ellie Williams,"Woodbine, Md.",N/A,womens equestrian,texas_am
519,Courtney Yohey,"Gainesville, Texas",N/A,womens equestrian,texas_am
