,name,hometown,high school,school,name text,hometown text,high school text,school text,sport,college
12,Mikaela Lucki,"Etobicoke, Ontario",Bishop Allen Academy,Bishop Allen Academy,Full Name,Hometown,High School / Previous School,High School / Previous School,womens cross country,illinois
13,Madison Marasco,"Schaumburg, Ill.",Schaumburg HS,Schaumburg HS,Full Name,Hometown,High School / Previous School,High School / Previous School,womens cross country,illinois
14,Allison McGrath,"Wheaton, Ill.",Wheaton Warrenville South,Wheaton Warrenville South,Full Name,Hometown,High School / Previous School,High School / Previous School,womens cross country,illinois
15,Emma Milburn,"Lake Forest, Ill.",Lake Forest HS,Lake Forest HS,Full Name,Hometown,High School / Previous School,High School / Previous School,womens cross country,illinois
16,Mikayla Olsen,"Mount Prospect, Ill.",Prospect HS,Prospect HS,Full Name,Hometown,High School / Previous School,High School / Previous School,womens cross country,illinois
17,Grace Rogers,"Glen Ellyn, Ill.",Glenbard West,Glenbard West,Full Name,Hometown,High School / Previous School,High School / Previous School,womens cross country,illinois
18,Katie Stapleton,"Downers Grove, Ill.",Downers Grove South,Downers Grove South,Full Name,Hometown,High School / Previous School,High School / Previous School,womens cross country,illinois
0,Luke Armbrust,"Wheaton, Illinois / St. Francis","Wheaton, Illinois / St. Francis","Wheaton, Illinois / St. Francis",Name,Hometown / High School,Hometown / High School,Hometown / High School,mens golf,illinois
1,Bryan Baumgarten,"Granite Bay, California / Granite Bay","Granite Bay, California / Granite Bay","Granite Bay, California / Granite Bay",Name,Hometown / High School,Hometown / High School,Hometown / High School,mens golf,illinois
2,Varun Chopra,"Champaign, Illinois / Urbana Uni High","Champaign, Illinois / Urbana Uni High","Champaign, Illinois / Urbana Uni High",Name,Hometown / High School,Hometown / High School,Hometown / High School,mens golf,illinois
3,Adrien Dumont de Chassart,"Villers la Ville, Belgium / College Du Christ Roi","Villers la Ville, Belgium / College Du Christ Roi","Villers la Ville, Belgium / College Du Christ Roi",Name,Hometown / High School,Hometown / High School,Hometown / High School,mens golf,illinois
4,Michael Feagles,"Scottsdale, Arizona / Brophy College Prep","Scottsdale, Arizona / Brophy College Prep","Scottsdale, Arizona / Brophy College Prep",Name,Hometown / High School,Hometown / High School,Hometown / High School,mens golf,illinois
5,Noah Gillard,"Greenwood, Indiana / Center Grove","Greenwood, Indiana / Center Grove","Greenwood, Indiana / Center Grove",Name,Hometown / High School,Hometown / High School,Hometown / High School,mens golf,illinois
6,Tommy Kuhl,"Morton, Illinois / Morton","Morton, Illinois / Morton","Morton, Illinois / Morton",Name,Hometown / High School,Hometown / High School,Hometown / High School,mens golf,illinois
7,Brendan O'Reilly,"Hinsdale, Illinois / Hinsdale Central","Hinsdale, Illinois / Hinsdale Central","Hinsdale, Illinois / Hinsdale Central",Name,Hometown / High School,Hometown / High School,Hometown / High School,mens golf,illinois
8,Giovanni Tadiotto,"Anderlecht, Belgium / College Du Christ Roi","Anderlecht, Belgium / College Du Christ Roi","Anderlecht, Belgium / College Du Christ Roi",Name,Hometown / High School,Hometown / High School,Hometown / High School,mens golf,illinois
0,Katie Hallinan,"Loveland, Ohio",Walnut Hills,Walnut Hills,Name,Hometown,High School,High School,womens golf,illinois
1,Sarah Hauenstein,"Wheaton, Ill.",Wheaton-Warrenville South,Wheaton-Warrenville South,Name,Hometown,High School,High School,womens golf,illinois
2,Ali Morallos,"Lakewood, Calif.",Woodrow Wilson Classical,Woodrow Wilson Classical,Name,Hometown,High School,High School,womens golf,illinois
3,Lauren Nay,"Naperville, Ill.",Naperville North,Naperville North,Name,Hometown,High School,High School,womens golf,illinois
4,Tristyn Nowlin,"Richmond, Ky.",Madison Central,Madison Central,Name,Hometown,High School,High School,womens golf,illinois
5,Bing Singhsumalee,"Naperville, Ill.",Waubonsie Valley,Waubonsie Valley,Name,Hometown,High School,High School,womens golf,illinois
6,Kornkamol Sukaree,"Huntington Beach, Calif.",Anaheim Discovery Christian Academy,Anaheim Discovery Christian Academy,Name,Hometown,High School,High School,womens golf,illinois
7,Crystal Wang,"Diamond Bar, Calif.",Diamond Bar,Diamond Bar,Name,Hometown,High School,High School,womens golf,illinois
0,Kristin Anderson,"Palatine, Ill.",N/A,Palatine,Name,Hometown,N/A,Last School,womens swimming,illinois
1,Emily Bolger,"Palatine, Ill.",N/A,William Fremd,Name,Hometown,N/A,Last School,womens swimming,illinois
2,Emma Burns,"Milford, Pa.",N/A,Delaware Valley,Name,Hometown,N/A,Last School,womens swimming,illinois
3,Abigail Cabush,"Sussex, Wis.",N/A,Arrowhead,Name,Hometown,N/A,Last School,womens swimming,illinois
4,Sarah Cano,"Cedar Park, Texas",N/A,Leander,Name,Hometown,N/A,Last School,womens swimming,illinois
5,Rebecca Corzine,"O'Fallon, Ill.",N/A,O'Fallon Township,Name,Hometown,N/A,Last School,womens swimming,illinois
6,Madelyn Crosby,"Boerne, Texas",N/A,Champion,Name,Hometown,N/A,Last School,womens swimming,illinois
7,Emma Curtis,"Grand Blanc, Mich.",N/A,Grand Blanc,Name,Hometown,N/A,Last School,womens swimming,illinois
8,Rebecca Eckblad,"Grand Blanc, Mich.",N/A,Grand Blanc,Name,Hometown,N/A,Last School,womens swimming,illinois
9,Natalie Edwards,"O'Fallon, Ill.",N/A,O'Fallon Township,Name,Hometown,N/A,Last School,womens swimming,illinois
10,Erin Emme,"La Habra, Calif.",N/A,Troy,Name,Hometown,N/A,Last School,womens swimming,illinois
11,Mary Margaret Fry,"Cincinnati, Ohio",N/A,Sycamore,Name,Hometown,N/A,Last School,womens swimming,illinois
12,Monica Guyett,"St. Charles, Ill.",N/A,St. Charles North,Name,Hometown,N/A,Last School,womens swimming,illinois
13,Kaylee Heimes,"Quakertown, Pa.",N/A,Quakertown Community,Name,Hometown,N/A,Last School,womens swimming,illinois
14,Molly Hein,"Hartland, Wisc.",N/A,Arrowhead,Name,Hometown,N/A,Last School,womens swimming,illinois
15,Caroline Hippen,"Verona, Wis.",N/A,Middleton,Name,Hometown,N/A,Last School,womens swimming,illinois
16,Sidney Kennedy,"Bloomington, Ill.",N/A,University,Name,Hometown,N/A,Last School,womens swimming,illinois
17,Jamie Kolar,"Lincolnwood, Ill.",N/A,Loyola Academy,Name,Hometown,N/A,Last School,womens swimming,illinois
18,Ling Kuhn,"Bloomington, Ill.",N/A,University,Name,Hometown,N/A,Last School,womens swimming,illinois
19,Lauren LaPeter,"St. Petersburg, Fla.",N/A,St. Petersburg,Name,Hometown,N/A,Last School,womens swimming,illinois
20,Gabrielle Loeck,"DeForest, Wis.",N/A,DeForest,Name,Hometown,N/A,Last School,womens swimming,illinois
21,Abigail Martin,"Mason City, Ill.",N/A,Illini Central,Name,Hometown,N/A,Last School,womens swimming,illinois
22,Emily Martin,"Mason City, Ill.",N/A,Illini Central,Name,Hometown,N/A,Last School,womens swimming,illinois
23,Jimena Martinez,"Mexico City, Mexico",N/A,Crean Lutheran,Name,Hometown,N/A,Last School,womens swimming,illinois
24,Michelle McCord,"Canton, Ga.",N/A,Creekview,Name,Hometown,N/A,Last School,womens swimming,illinois
25,Fiona McDermott,"Palos, Ill.",N/A,Lincoln-Way East,Name,Hometown,N/A,Last School,womens swimming,illinois
26,Haley Nelson,"Lake Forest, Ill.",N/A,Lake Forest High School,Name,Hometown,N/A,Last School,womens swimming,illinois
27,Aby Olson,"Loves Park, Ill.",N/A,Boylan Catholic,Name,Hometown,N/A,Last School,womens swimming,illinois
28,Lauren Partridge,"Cedar Park, Texas",N/A,Cedar Park,Name,Hometown,N/A,Last School,womens swimming,illinois
29,Tiffany Qiao,"Northbrook, Ill.",N/A,Glenbrook North,Name,Hometown,N/A,Last School,womens swimming,illinois
30,Elizabeth Rumsey,"Champaign, Ill.",N/A,Centennial,Name,Hometown,N/A,Last School,womens swimming,illinois
31,Kathryn Sanders,"Cary, N.C.",N/A,Green Hope,Name,Hometown,N/A,Last School,womens swimming,illinois
32,Gabriele Serniute,"Vilnius, Lithuania",N/A,Downers Grove North,Name,Hometown,N/A,Last School,womens swimming,illinois
33,Taylor Shegos,"Fenton, Mich.",N/A,Fenton Senior,Name,Hometown,N/A,Last School,womens swimming,illinois
34,Makayla Varga,"Frankfort, Ill.",N/A,Lincoln Way East,Name,Hometown,N/A,Last School,womens swimming,illinois
35,Megan Vuong,"Mississauga, Ontario, Canada",N/A,Rick Hansen Secondary School,Name,Hometown,N/A,Last School,womens swimming,illinois
36,Morgan Young,"Wheaton, Ill.",N/A,Wheaton Warrenville South,Name,Hometown,N/A,Last School,womens swimming,illinois
0,Alex Brown,"Urbandale, Iowa",N/A,Shawnee Mission East,Name,Hometown,N/A,Last School,mens tennis,illinois
1,Vuk Budic,"Chicago, Ill.",N/A,Deerfield High School,Name,Hometown,N/A,Last School,mens tennis,illinois
2,Caleb Chakravarthi,"Irvine, Calif.",N/A,Connections Academy,Name,Hometown,N/A,Last School,mens tennis,illinois
3,Zeke Clark,"Tulsa, Okla.",N/A,Riverfield Country Day School,Name,Hometown,N/A,Last School,mens tennis,illinois
4,Gui Gomes,"Newport Beach, Calif.",N/A,Capistrano Connections Academy,Name,Hometown,N/A,Last School,mens tennis,illinois
5,Lucas Horve,"Forsyth, Ill.",N/A,Laurel Springs,Name,Hometown,N/A,Last School,mens tennis,illinois
6,Noe Khlif,"Marseille, France",N/A,CNED Rouen,Name,Hometown,N/A,Last School,mens tennis,illinois
7,Aleks Kovacevic,"New York, N.Y.",N/A,Florida Virtual High School,Name,Hometown,N/A,Last School,mens tennis,illinois
8,Keenan Mayo,"Long Beach, Calif.",N/A,Connections Academy,Name,Hometown,N/A,Last School,mens tennis,illinois
9,Siphosothando Montsi,"East London, South Africa",N/A,Laurel Springs,Name,Hometown,N/A,Last School,mens tennis,illinois
10,Fletcher Scott,"Lawrence, Kan.",N/A,Lawrence Virtual School,Name,Hometown,N/A,Last School,mens tennis,illinois
0,Sasha Belaya,"Melbourne, Fla. / Viera High School",N/A,"Melbourne, Fla. / Viera High School",Name,Hometown / Last School,N/A,Hometown / Last School,womens tennis,illinois
1,Emilee Duong,"Placentia, Calif. / Valencia High School",N/A,"Placentia, Calif. / Valencia High School",Name,Hometown / Last School,N/A,Hometown / Last School,womens tennis,illinois
2,Madeleine Gandawidjaja,"San Marino, Calif. / San Marino High School",N/A,"San Marino, Calif. / San Marino High School",Name,Hometown / Last School,N/A,Hometown / Last School,womens tennis,illinois
3,Shivani Ingle,"Pune, India / St. Anne's High School",N/A,"Pune, India / St. Anne's High School",Name,Hometown / Last School,N/A,Hometown / Last School,womens tennis,illinois
4,Asuka Kawai,"Palatine, Ill. / Palatine High School",N/A,"Palatine, Ill. / Palatine High School",Name,Hometown / Last School,N/A,Hometown / Last School,womens tennis,illinois
5,Daniela Pedraza Novak,"Bogota, Colombia / IMG Academy",N/A,"Bogota, Colombia / IMG Academy",Name,Hometown / Last School,N/A,Hometown / Last School,womens tennis,illinois
6,Mia Rabinowitz,"Tenafly, N.J. / Laurel Springs School",N/A,"Tenafly, N.J. / Laurel Springs School",Name,Hometown / Last School,N/A,Hometown / Last School,womens tennis,illinois
7,Jaclyn Switkes,"Ponte Vedra Beach, Fla. / St. Johns County Virtual School",N/A,"Ponte Vedra Beach, Fla. / St. Johns County Virtual School",Name,Hometown / Last School,N/A,Hometown / Last School,womens tennis,illinois
8,Ines Vias,"Germantown, Md. / Bullis School",N/A,"Germantown, Md. / Bullis School",Name,Hometown / Last School,N/A,Hometown / Last School,womens tennis,illinois
0,Ayo Abiona,"Orland Park, Ill.",Sandburg,Sandburg,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
1,Noah Adams,"Macon, Ill.",Meridian,Meridian,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
2,Ben Barnes,"Elburn, Ill.",Kaneland,Kaneland,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
3,Matt Bilek,"Palatine, Ill.",Fremd HS,Fremd HS,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
4,Jordan Cagigal,"Aurora, Ill.",Metea Valley,Metea Valley,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
5,Zach Dale,"Elk Grove, Ill.",James B. Conant,James B. Conant,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
6,Bret Dannis,"Peru, Ill.",St. Bede HS,St. Bede HS,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
7,Jon Davis,"Fithian, Ill.",Oakwood,Oakwood,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
8,Josh Eiker,"Galesburg, Ill.",Galesburg,Galesburg,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
9,Konrad Eiring,"Barrington, Ill.",Barrington,Barrington,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
10,Curtis Gordon,"Vandalia, Ill.",Vandalia,Vandalia,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
11,Joe Haight,"Wadsworth, Ill.",Warren,Warren,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
12,Logan Hall,"Arthur, Ill.",Arthur HS,Arthur HS,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
13,Phillip Hall,"Danville, Ill.",Danville HS,Danville HS,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
14,Caleb Hummer,"Danville, Ill.",Danville,Danville,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
15,Jaden Jackson,"Paletine, Ill.",Fremd HS,Fremd HS,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
16,Cooper Jazo,"Lake Villa, Ill.",Lakes,Lakes,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
17,Brian Keyes,"McHenry, Ill.",McHenry HS,McHenry HS,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
18,Kashief King,"Cochrane Villagre, Trinidad & Tobago",Naparima Boys College,Naparima Boys College,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
19,Jack LaLonde,"Downers Grove, Ill.",Downers Grove South,Downers Grove South,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
20,Jacob LaRocca,"Palatine, Ill.",Palatine,Palatine,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
21,Dan Lathrop,"Plainfield, Ill.",Plainfield South,Plainfield South,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
22,Irwin Loud,"Oak Park, Ill.",Oak Parker River Forst,Oak Parker River Forst,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
23,Billy Magnesen,"Hinsdale, Ill.",Hinsdale Central,Hinsdale Central,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
24,Reed Marshall,"Richmond, Ill.",Richmond-Burton,Richmond-Burton,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
25,Billy Matzek,"Mt. Prospect, Ill.",Prospect,Prospect,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
26,Isaiah Michl,"St. Louis, Mo.",Edwardsville,Edwardsville,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
27,Denis O'Callaghan,"Orland Park, Ill.",SIU Carbondale,SIU Carbondale,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
28,David Oluyadi,"Chicago, Ill.",Chicago Lane Tech,Chicago Lane Tech,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
29,Jackson Pompe,"Dunlap, Ill.",Dunlap HS,Dunlap HS,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
30,Devin Quinn,"Punta Gorda, Fla.",Charlotte,Charlotte,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
31,Jesse Reiser,"McHenry, Ill.",McHenry West,McHenry West,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
32,Will Rezny,"Rolling Meadows, Ill.",Rolling Meadows,Rolling Meadows,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
33,Declan Rustay,"Hoffman Estates, Ill.",Hoffman Estates,Hoffman Estates,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
34,Thomas Saggau,"LaGrange, Ill.",Lyons Township,Lyons Township,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
35,Luke Schroer,"Wheaton, Ill.",Wheaton Warrenville South,Wheaton Warrenville South,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
36,Jason Shannon,"Wheeling, Ill.",Wheeling,Wheeling,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
37,Vince Shields,"Mt. Prospect, Ill.",Prospect,Prospect,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
38,Zack Smith,"Downers Grove, Ill.",Downers Grove North,Downers Grove North,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
39,Connor Weckerly,"Sycamore, Ill.",Ole Miss,Ole Miss,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
40,Jonathan Wells,"Fox Lake, Ill.",Grant,Grant,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
41,Doug Wilson,"Rock Island, Ill.",Rock Island,Rock Island,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
42,Colin Yandel,"Hinsdale, Ill.",Hinsdale Central,Hinsdale Central,Full Name,Hometown,High School / Previous School,High School / Previous School,mens track,illinois
0,Amira Aduma,"Hampton, Va.",Phoebus,Phoebus,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
1,Delaney Appino,"Rockford, Ill.",Boylan,Boylan,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
2,Alana Austin,"Naperville, Ill.",Naperville Central,Naperville Central,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
3,Ololade Ayoola,"Frankfort, Ill.",Lincoln-Way East,Lincoln-Way East,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
4,Jacqueline Bassey,"Flossmoor, Ill.",Homewood-Flossmoor,Homewood-Flossmoor,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
5,Madeline Bruce,"Marion, Ill.",Marion,Marion,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
6,Kelli Callahan,"Palos Heights, Ill.",Shepard,Shepard,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
7,Nya Carr,"Buffalo Grove, Ill.",Buffalo Grove,Buffalo Grove,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
8,Nicki Cast,"Aurora, Ill.",Meta Valley,Meta Valley,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
9,Nicole Cho,"Skokie, Ill.",Niles West,Niles West,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
10,Rebecca Craddock,"Brunswick, OH",Brunswick,Brunswick,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
11,Shaheeda Dade,"Chicago, Ill.",Lindblom Math & Science Academy,Lindblom Math & Science Academy,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
12,Emone' Davis,"Danville, Ill.",Danville,Danville,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
13,Brooke Delahanty,"Sugar Grove, Ill.",Rosary HS,Rosary HS,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
14,Briana Driver,"Chicago, Ill.",Mother McAuley,Mother McAuley,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
15,Caroline Fix,"Winnetka, Ill.",New Trier,New Trier,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
16,Vanessa Flaherty,"LaGrange, Ill.",Lyons Township,Lyons Township,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
17,Shanice Garbutt,"Danville, Ill.",Danville HS,Danville HS,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
18,Sade' Hargrove,"Richmond, Va.",Glen Allen,Glen Allen,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
19,Josie Held,"MT. Zion, Ill.",MT. Zion,MT. Zion,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
20,Kay Hylton,"Tinley Park, Ill.",Lincoln Way East,Lincoln Way East,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
21,Alexis Jones,"Smyrna, Ga.",Campbell,Campbell,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
22,Lauren Katz,"Vernon Hills, Ill.",Vernon Hills HS,Vernon Hills HS,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
23,Brenda Kendziera,"Mount Prospect, Ill.",Prospect,Prospect,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
24,Mikaela Lucki,"Etobicoke, Ontario",Bishop Allen Academy,Bishop Allen Academy,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
25,Lucy Lux-Rulon,"Champaign, Ill.",St. Thomas More,St. Thomas More,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
26,Madison Marasco,"Schaumburg, Ill.",Schaumburg HS,Schaumburg HS,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
27,Jade' Mayes,"Chicago, Ill.",Westinghouse College Prep,Westinghouse College Prep,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
28,Tarynn Mays,"DuQuoin, Ill.",DuQuoin,DuQuoin,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
29,Allison McGrath,"Wheaton, Ill.",Wheaton Warrenville South,Wheaton Warrenville South,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
30,Emma Milburn,"Lake Forest, Ill.",Lake Forest HS,Lake Forest HS,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
31,Alyssa Morello,"Lake Zurich, Ill.",Lake Zurich,Lake Zurich,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
32,Chisom Nwoko,"Oak Park, Ill.",Oak Park River Forest,Oak Park River Forest,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
33,Carolyn Nye,"Medina, Minn.",The Blake School,The Blake School,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
34,Olivia Oliver,"Flossmoor, Ill.",Homewood-Flossmoor,Homewood-Flossmoor,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
35,Mikayla Olsen,"Mount Prospect, Ill.",Prospect HS,Prospect HS,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
36,Camille Osborne,"Matteson, Ill.",Rich South HS,Rich South HS,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
37,Gift Pendleton,"Chicago, Ill.",Whitney Young,Whitney Young,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
38,Felicia Phillips,"Germantown, Tenn.",Houston,Houston,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
39,Grace Rogers,"Glen Ellyn, Ill.",Glenbard West,Glenbard West,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
40,Janile Rogers,"Joliet, Ill.",Minooka,Minooka,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
41,Tayla Schwarz,"Dixon, Ill.",Dixon HS,Dixon HS,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
42,Maya Seay,"Norfolk, Va.",Maury,Maury,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
43,Kristin Slaughter,"Effingham, Ill.",St. Anthony,St. Anthony,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
44,Katie Stapleton,"Downers Grove, Ill.",Downers Grove South,Downers Grove South,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
45,Jayla Stewart,"Olympia Fields, Ill.",Homewood,Homewood,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
46,Kionnah Weaver,"Lombard, Ill.",Glenbard East,Glenbard East,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
47,Katie Witte,"Sidell, Ill.",Salt Fork,Salt Fork,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
48,Wynda Wormack,"Dolton, Ill.",Thornridge,Thornridge,Full Name,Hometown,High School / Previous School,High School / Previous School,womens track,illinois
0,Abdullah Assaf,"Homer Glen, Ill. / Lockport Township","Homer Glen, Ill. / Lockport Township","Homer Glen, Ill. / Lockport Township",Name,Hometown / High School,Hometown / High School,Hometown / High School,wrestling,illinois
1,Eric Barone,"Crystal Lake, Ill. / Crystal Lake South","Crystal Lake, Ill. / Crystal Lake South","Crystal Lake, Ill. / Crystal Lake South",Name,Hometown / High School,Hometown / High School,Hometown / High School,wrestling,illinois
2,Danny Braunagel,"Belleville, Ill. / Althoff Catholic HS","Belleville, Ill. / Althoff Catholic HS","Belleville, Ill. / Althoff Catholic HS",Name,Hometown / High School,Hometown / High School,Hometown / High School,wrestling,illinois
3,Zac Braunagel,"Belleville, Ill. / Althoff Catholic HS","Belleville, Ill. / Althoff Catholic HS","Belleville, Ill. / Althoff Catholic HS",Name,Hometown / High School,Hometown / High School,Hometown / High School,wrestling,illinois
4,Brian Burns,"Frankfort, Ill. / Lincoln-Way East","Frankfort, Ill. / Lincoln-Way East","Frankfort, Ill. / Lincoln-Way East",Name,Hometown / High School,Hometown / High School,Hometown / High School,wrestling,illinois
5,Justin Cardani,"Champaign, Ill. / Champaign Centennial HS","Champaign, Ill. / Champaign Centennial HS","Champaign, Ill. / Champaign Centennial HS",Name,Hometown / High School,Hometown / High School,Hometown / High School,wrestling,illinois
6,Colin Carr,"Washington, Ill. / Minnesota","Washington, Ill. / Minnesota","Washington, Ill. / Minnesota",Name,Hometown / High School,Hometown / High School,Hometown / High School,wrestling,illinois
7,Mike Carr,"South Fayette, Pa. / South Fayette","South Fayette, Pa. / South Fayette","South Fayette, Pa. / South Fayette",Name,Hometown / High School,Hometown / High School,Hometown / High School,wrestling,illinois
8,Josh Contreras,"Brooksfield, Ill. / Riverside-Brookfield","Brooksfield, Ill. / Riverside-Brookfield","Brooksfield, Ill. / Riverside-Brookfield",Name,Hometown / High School,Hometown / High School,Hometown / High School,wrestling,illinois
9,Jake DiBenedetto,"Mokena, Ill. / Old Dominion","Mokena, Ill. / Old Dominion","Mokena, Ill. / Old Dominion",Name,Hometown / High School,Hometown / High School,Hometown / High School,wrestling,illinois
10,Dylan Duncan,"Lombard, Ill. / Montini Catholic","Lombard, Ill. / Montini Catholic","Lombard, Ill. / Montini Catholic",Name,Hometown / High School,Hometown / High School,Hometown / High School,wrestling,illinois
11,Dane Durlacher,"Mundelein, Ill. / Mundelein HS","Mundelein, Ill. / Mundelein HS","Mundelein, Ill. / Mundelein HS",Name,Hometown / High School,Hometown / High School,Hometown / High School,wrestling,illinois
12,Nick Gasbarro,"Chicago Heights, Ill. / Marist HS","Chicago Heights, Ill. / Marist HS","Chicago Heights, Ill. / Marist HS",Name,Hometown / High School,Hometown / High School,Hometown / High School,wrestling,illinois
13,Joey Gunther,"Libertyville, Ill. / University of Iowa","Libertyville, Ill. / University of Iowa","Libertyville, Ill. / University of Iowa",Name,Hometown / High School,Hometown / High School,Hometown / High School,wrestling,illinois
14,Carver James,"Rock City, Ill. / Dakota HS","Rock City, Ill. / Dakota HS","Rock City, Ill. / Dakota HS",Name,Hometown / High School,Hometown / High School,Hometown / High School,wrestling,illinois
15,Mousa Jodeh,"Chicago, Ill. / Oak Forest","Chicago, Ill. / Oak Forest","Chicago, Ill. / Oak Forest",Name,Hometown / High School,Hometown / High School,Hometown / High School,wrestling,illinois
